feature1,feature2,target
0.5373302493249168,0.2461211548073361,2.5964753672040946
0.5021089725712191,0.5742512106641592,3.803331760370294
0.28281702027777234,0.9709827687643097,4.732382135890556
0.6218206547517466,0.9323391568304716,5.594818591577127
0.11181095298235266,0.7299994470995679,3.2554306473453294
0.6688243261377224,0.5627376289985138,4.257423494407222
0.7439965293300753,0.49700868822538513,4.220024340891767
0.5796243647147834,0.46826039927926133,3.6119146912613953
0.5308093725080263,0.7319314996020759,4.520154115932383
0.5247582048956352,0.5591361327090784,3.8108191455232188
0.662447905738512,0.08705611700931404,2.335568185252792
0.9444040487105618,0.8797271205431881,6.352120628304438
0.28892076666077515,0.24084913607372982,1.8301588442772447
0.5278201034524619,0.14057721059897077,2.1457691527532687
0.20733145062823344,0.8398917250210353,3.9815612519688415
0.4820202425353244,0.4035037224048702,3.060075617225454
0.397121055849201,0.570365128450712,3.4728236813504507
0.27228007649630437,0.4637672756148047,2.671909331948132
0.5589895342597005,0.32280691713747955,2.96819627132902
0.3364299978430283,0.13937403644451207,1.5667861393071332
0.47284368806708543,0.4608490706338825,3.261927346736786
0.7204675706235827,0.5737511067030828,4.45640713868308
0.024568137684157776,0.25128580147274504,1.0788476189434535
0.565337139350966,0.783433387802449,4.829744969262694
0.8435489708431636,0.3706950709218205,4.013427196216773
0.39099650467995206,0.8250525113232323,4.473199559332786
0.6919567972445374,0.9647677601462977,5.934941432318803
0.3808813754107473,0.7851829815053997,4.283376052253841
0.33517813372731775,0.5045482912794824,3.023727566299883
0.4071211598200908,0.0029084477876589743,1.2329972706109082
0.5620517044841056,0.26971988063290075,2.7650346359839197
0.04460012997537155,0.06654652597022115,0.39998649380699924
0.050558700608249296,0.2679536098791401,1.2234905413413082
0.5538917921614083,0.24372638631646437,2.6365809217500824
0.16450584738247243,0.1389551295524042,1.0493380603570341
0.8198359199575086,0.6833926541959137,5.19307837665618
0.3548159159226083,0.20903902334880642,1.9006038411630506
0.5981285455059057,0.47140869192849744,3.6800204042317066
0.4156003974359689,0.16729147082544482,1.9159670756096858
0.8013792916571768,0.20666100129831477,3.2307818801647894
0.8485826569726074,0.26063479315744653,3.5882871435476082
0.3298164104031224,0.604726853685423,3.4083566459510592
0.18703077802715118,0.38271972028623746,2.0919712152264034
0.21460465883741542,0.5390094358329505,2.7998517198440482
0.4977754067974972,0.9250693548598715,5.193603639831977
0.6173012314300412,0.36256186293799086,3.302151146042087
0.7466063400077042,0.4988931986317676,4.235391814550184
0.6741146499324134,0.16759906089636167,2.692740193382687
0.5958818640856821,0.21192261007516056,2.6353360325576887
0.1903587226634741,0.4545203281270359,2.389157480498566
0.08479129026177268,0.09792346447381994,0.6460677286805978
0.39729434562436117,0.32489058696341266,2.491445384726734
0.20992225758676897,0.24290709584579406,1.6013951561434832
0.21512738752602412,0.2535282639262585,1.6594952182831064
0.030399435159655375,0.5049595331571641,2.1110364381076225
0.6536541238504964,0.03044389433214567,2.0827379488800717
0.8109820457935802,0.6538647176271403,5.048405007889302
0.5419448598543569,0.302400328436886,2.8354358933106147
0.3232702161124551,0.4663931295098025,2.8353831663765754
0.5595023358084337,0.581996900202379,4.006494608234817
0.21866486006927932,0.835708928669366,3.998830294885302
0.4086438291849491,0.446625978852363,3.0124354029642992
0.6689502967465776,0.7995553100691276,5.205072130516243
0.2036604135049589,0.8156133315923387,3.8734345668842316
0.20055445678007378,0.5079948926471123,2.6336429409286706
0.7574632209881969,0.2835745206318562,3.406687745492015
0.47891757626285236,0.8104303975079367,4.678474318820304
0.7229551159940354,0.24751258827778666,3.1589157010932527
0.39578579160306837,0.1945845481974321,1.9656955675989334
0.3278160491382589,0.8010242284587575,4.187545061249807
0.21589076433376553,0.016716077855492673,0.7145366044232673
0.6542881183017683,0.826232791969678,5.2677955227840165
0.9000653920304943,0.6668339811304423,5.367532100613252
0.3139080495262194,0.8490538155567674,4.337939410805728
0.3072619251929929,0.2733319324977542,2.0151135055699956
0.20535114705941782,0.03209242233188814,0.744423130505806
0.3191503885448592,0.3382877697893354,2.3106022447919194
0.42892861731091547,0.6475908068560604,3.877149079356988
0.37775028810399036,0.46684858276325714,3.0006451953649997
0.277521985391068,0.8956953470697069,4.415347344452032
0.7243422658950693,0.9074039748374382,5.80264269703496
0.38759717340358324,0.011463731023077073,1.208646444303058
0.5420955427548794,0.8510278725048785,5.030398118284152
0.5561834677165911,0.14628664753748943,2.253696993299731
0.5336257126707694,0.5955041238335227,3.982893633346399
0.8975614524320508,0.25809807182686817,3.725076644603625
0.13154356980101156,0.6452912575469303,2.975795739590756
0.6652832327104786,0.05563989158486704,2.218409264470904
0.4525234486727795,0.1795497833467855,2.0757694794054804
0.7899884429394788,0.33954229995797836,3.7281345286503496
0.7921514470690689,0.12920870980094656,2.893289180410993
0.024300438063634022,0.48385938597417544,2.008338858087604
0.6802627013373194,0.5530644094055235,4.253045741634052
0.050385804370118636,0.2646992955369405,1.2099545952581179
0.5396595831738491,0.07642535229493208,1.9246801587012756
0.41447286043627507,0.745024561253834,4.223516826324161
0.17677694843085723,0.17961196039044547,1.2487786868543536
0.20021333081394255,0.8086435005196947,3.8352139945206063
0.6073681212438377,0.772993413419167,4.9140780174081815
0.44409109791922596,0.8963741667101179,4.91776996059815
0.4218327471477126,0.20630372174610168,2.090713128427544
0.9093469314236895,0.0981882833787896,3.120793927786227
0.2569292929109054,0.8077668751502945,4.001855379333894
0.06854766551545799,0.20420468728188168,1.0224617456739007
0.46675511918542,0.20484622008623443,2.219650237901198
0.9938160961987491,0.40488565047155345,4.600990890482461
0.12982748580663261,0.6709090043534159,3.073118474833562
0.1152310460846605,0.9609490202868468,4.189489219401369
0.1424225246935894,0.12902642071233228,0.9433732569300973
0.3372265223399844,0.9627507431646373,4.862682539678502
0.5342018718958161,0.094133969317716,1.9791414929583124
0.981370117700158,0.11479653239662957,3.4032964826869923
0.9993034978378001,0.8730240127178697,6.49000654438488
0.06661348388762955,0.1818883929709787,0.9273940235468034
0.25085170162512516,0.2523702416688992,1.7620360715509724
0.34915176056747266,0.8977293789265863,4.638372797408763
0.552107967802785,0.5704819049873585,3.9382515233577893
0.6422566005227375,0.15249244538258677,2.5367395830985595
0.6760061849692605,0.7170146439175566,4.896077130578008
0.9708007918510646,0.569853276607176,5.191815481981898
0.4012724573716955,0.14528425441157533,1.7849543897613878
0.8542377731317291,0.12165738714002217,3.049342867955276
0.9825911511731217,0.5701447315937049,5.228352379894185
0.370137277460168,0.33769131328992685,2.4611770855402115
0.848641108327188,0.9454725973515098,6.327813714387603
0.5646701217330575,0.2046594354403931,2.512648106960745
0.23911144592349554,0.6382839186874525,3.2704700125202963
0.8604523987765111,0.2552241791765123,3.602253913035583
0.008665652830899373,0.5631305572203682,2.278519187374171
0.3179702945937295,0.6638453477453982,3.6092922747627814
0.3053096691326972,0.6207867435476906,3.399075981588854
0.6044689912646499,0.4938978348869437,3.7889983133417244
0.47008422753268986,0.551114546796071,3.6147108697823533
0.8250916703037067,0.09126406012041577,2.840331251392783
0.7069193175078569,0.09953219149714243,2.51888671851214
0.46972828949769574,0.3426649351895321,2.7798446092512155
0.5920826774031556,0.17346153786905338,2.4700941836856805
0.19773252578101896,0.3405902620409492,1.9555586255068538
0.8010181836448196,0.4061815808582202,4.027780874367339
0.8918488549235943,0.7035233979407439,5.489640156533758
0.07654815340974175,0.2635104626804806,1.2836863109511478
0.7889895125198292,0.8352692353425138,5.708045478929543
0.2928508355923134,0.30552458281866546,2.1006508380516022
0.009902642275502083,0.8860753239092083,3.5740092224633395
0.40991930233528295,0.3422176184571073,2.598628380834278
0.5599320150517978,0.13375518008093257,2.2148167654791235
0.9268912679888841,0.3074679792289987,4.010545720882647
0.3360321359525348,0.5928979497394057,3.379688206815227
0.5792601154127407,0.7041272746893219,4.55428944499551
0.980021908741545,0.2946149489738651,4.118525522120096
0.8190493376425403,0.407545638385695,4.087330566470401
0.8537132363546791,0.8611846051293391,6.005878129581394
0.8316598358725362,0.09084492444236958,2.858359205387087
0.36637484766043127,0.15004003087757822,1.6992846664916068
0.7844797677098508,0.04352329654397169,2.527532489305439
0.42094940076856546,0.5889599257952474,3.618687905486686
0.08570083179803911,0.04304569795521207,0.4292852872149656
0.5983113420249371,0.18564011206100484,2.5374944743188306
0.2538930181914949,0.6731634595376791,3.4543328927252013
0.7806375810496194,0.3149756948995196,3.6018155227469366
0.862433611342647,0.7369832000862672,5.535233634373009
0.7671276224856289,0.45382626719291175,4.116687936228534
0.36028892548347335,0.1656947389566672,1.7436457322770889
0.14712946948603634,0.5452988179062854,2.6225836800832507
0.41846228476797964,0.5320471491202525,3.383575450784949
0.037340228385781216,0.8944668882964941,3.68988823834332
0.30869139839754955,0.9359763866762696,4.669979741897727
0.16597995370461205,0.6238375701197276,2.9932901415927464
0.11885523027895506,0.8416630885292273,3.7232180449537746
0.11301627247462309,0.170635526775212,1.0215909245247172
0.701247458326878,0.5766650117065794,4.4104024218069515
0.8898740150785371,0.8476776702659589,6.060332726299446
0.41208172182177816,0.7062701247305941,4.061325664387711
0.6012759769100029,0.5238302496283882,3.8991489292435615
0.6138766979559428,0.0765233949135784,2.147723673522142
0.45569272738482247,0.7182438631701331,4.240053634835
0.11909373715293836,0.7601164907653769,3.3977471745203225
0.07134587730118092,0.7911413991829745,3.378603228635441
0.2643893474828637,0.2675202186641725,1.863248917105281
0.6462036547090857,0.1575527661843792,2.5688220288647736
0.2283435565439027,0.6784909013289527,3.398994274947519
0.5352391208166194,0.08248339880467859,1.9356509576685725
0.17475434187426642,0.7705357745205201,3.60640612370488
0.0866914047607722,0.0812954250950898,0.5852559146626758
0.021099847178203235,0.12247459966933283,0.553197940211941
0.2455474667993569,0.7762228934576039,3.8415339742284864
0.4303224821881537,0.45149564257095043,3.096950016848263
0.06565764746187142,0.16615347964017002,0.8615868609462943
0.7222658727224084,0.2533677025220623,3.1802684282554745
0.47713083118787847,0.20435651883159756,2.2488185688900257
0.22396575570810917,0.5234242615018926,2.765594313131898
0.6616008563826234,0.06442275982043921,2.242493608429627
0.14153630093318148,0.4387583730433062,2.1796423949727695
0.7762359831016571,0.9967749948788894,6.315807928820529
0.23481851900699469,0.8587551999030426,4.139476356633154
0.03329590104792146,0.8285104663011336,3.4139295683482986
0.5633490691500068,0.8962678981503118,5.275118800051268
0.5644860322048112,0.1439469418424283,2.2692458639841466
0.022020504286685783,0.7020762149731055,2.8743663727524793
0.24012929336798794,0.5235223961410815,2.8144774646682897
0.6343890040648053,0.10163525870469581,2.309708047013199
0.8868272178711684,0.17422460485826285,3.3573800730465564
0.022318632528377624,0.7062748663283744,2.8920553628986307
0.4040074271674383,0.15952272487006636,1.8501131809825804
0.02774558792467019,0.6106758878384785,2.5259403151279245
0.11848350364344917,0.6868718230597499,3.1029378031693473
0.15211930554525122,0.8652821412437451,3.917486481610734
0.7451391271186506,0.641503371912819,4.801430869007228
0.2035356898384958,0.9499072850479119,4.410236209707135
0.501485758481643,0.009128446746815566,1.5409710624321913
0.8627681850225322,0.1981670460497872,3.380972739266745
0.7668212936627001,0.22286639835243494,3.19192947439784
0.9194003130920964,0.8054330224209351,5.97993302896003
0.5242945097081905,0.5671149927804668,3.8413435002464387
0.5363308391653828,0.14402071958760432,2.1850753958465656
0.7494124126291628,0.19362437833844037,3.02273475124125
0.907702673823376,0.3941134461071355,4.299561805898669
0.5109311980208849,0.8642003179575296,4.989594865892773
0.37155743712443123,0.4776369981941847,3.0252203041500323
0.7375961279626323,0.0904987409978788,2.574783347879412
0.6675227455563596,0.22253017969628597,2.8926889554542226
0.3063045022071046,0.5355985609798638,3.061307750540769
0.09703123531142599,0.44348698354411986,2.065041640110757
0.6215511914696391,0.651389333506389,4.470210908434473
0.3755605748228794,0.42581401746300285,2.8299377943206494
0.2326150657462105,0.5322248910363334,2.8267447613839654
0.0014972760174158939,0.5808581989572942,2.327924623881424
0.37725427149946766,0.7909254606756312,4.295464657200927
0.07637749930039872,0.20202327591216518,1.0372256015498569
0.23217729207984394,0.31911104021441594,1.9729760370971956
0.649803644187645,0.26971634973251246,3.028276331492985
0.09959018837697353,0.8481101142394675,3.6912110220887904
0.029518977269201163,0.7036497389214597,2.9031558874934422
0.16676266124636807,0.1154400098188737,0.962048023014599
0.3426608827002754,0.04145993206457188,1.1938223763591136
0.38811332826531975,0.3479210520516387,2.5560241930025143
0.09952613889859907,0.6971952860901633,3.0873595610564504
0.4338480340956754,0.3282446519921205,2.614522710255508
0.10861550106530338,0.9189530609837886,4.0016587471310645
0.9441079554830895,0.25794736789849115,3.864113338043233
0.8365882714230292,0.15257474004967175,3.1200637744677744
0.24160558939484844,0.8132055220429077,3.9776388563561764
0.601489432263519,0.3442330098230927,3.1814003360829277
0.022358032588779442,0.3116065556395343,1.3135003203244757
0.9702538516813244,0.003606379811929572,2.9251870742916917
0.7632271101213223,0.18633693678176821,3.0350290774910396
0.3667111883607601,0.5377754306091073,3.2512352875187096
0.5133556270880721,0.575152028202048,3.8406749940724083
0.8163131559879431,0.8139040608215659,5.704555711250093
0.5737784700351612,0.2473806346830123,2.710857948837533
0.011359695137681647,0.35423255761171324,1.4510093158598978
0.910443670246015,0.9121895364206277,6.380089156420556
0.2971751330512187,0.3965791371786078,2.4778419478680873
0.20827674458781387,0.7045230346056118,3.442922372185889
0.35984628655625683,0.14731453280078044,1.6687969908718923
0.9704696165123351,0.31652577165365936,4.177511936151642
0.8359243273940992,0.22395440323649218,3.403590595128266
0.32047712646404525,0.41376140265149897,2.6164769899981315
0.5153489102351778,0.21080230576008652,2.3892559537458795
0.48764563954538787,0.9376819024515293,5.213664528442281
0.4664269926304524,0.96390722275035,5.254909868892757
0.36221212471204045,0.18440216845027269,1.824245047937212
0.21665349716181637,0.1953646335298379,1.4314190256048007
0.9058809995198721,0.7574086423223378,5.747277567848968
0.07332136388364474,0.7263750163120334,3.125464156899068
0.3082511561670378,0.6484438089538309,3.518528704316437
0.7233298774273169,0.6950156373057068,4.950052181504778
0.8273505396021186,0.027929556574324943,2.5937698451036555
0.35673982297659856,0.11742735245505198,1.5399288787500036
0.7303575166723131,0.7863238609533747,5.336367993830438
0.6835436755350269,0.3507440829132342,3.453607358258018
0.010267160184701196,0.29575181546370155,1.2138087424089097
0.9464997045705399,0.5802966947570066,5.160685892739647
0.15214823503026043,0.6909267568784302,3.220151732604502
0.39103870897770354,0.9437697334781692,4.948195060845787
0.2574560663991837,0.3705392982809249,2.2545253923212507
0.17063146582604583,0.6410921272089195,3.0762629063138154
0.6863923362609814,0.1895472229297439,2.81736590050192
0.7674872352721558,0.9925480250199442,6.272653805896244
0.7154819266792767,0.11687041444715818,2.6139274378264625
0.9953142468256022,0.4238978384339883,4.6815340942127595
0.40718556711152176,0.5822478989727123,3.5505482972254145
0.4417143984186389,0.17372854307194674,2.0200573675437035
0.4984378116210565,0.5964583542341646,3.8811468517998278
0.8254167904695566,0.8356685197805861,5.818924450531014
0.3621222881724836,0.9026630983330226,4.697019257849542
0.34254783773265873,0.04524984792890974,1.2086429049136151
0.8769399295839193,0.5405785570008135,4.793134016755012
0.3639582110706141,0.8732048230292235,4.584693925328736
0.3760145682559415,0.7775526028404888,4.238254116129779
0.16516268661094424,0.5373583035370052,2.6449212739808536
0.013855886055197053,0.8935468248867615,3.615754957712637
0.7577199309565369,0.4884589427742059,4.226995563966434
0.4107936270138156,0.7684321387639876,4.3061094360973975
0.8750516880163265,0.22391855342170386,3.520829277735795
0.16707098225768358,0.7925603561016759,3.6714543711797543
0.10821384722327498,0.4167664069762368,1.9917071695747721
0.892994278975183,0.6531603878074145,5.291624388155206
0.15315110540795007,0.778005741226777,3.571476281130958
0.797066797099224,0.015620670743878073,2.4536830742731843
0.7103807532819497,0.8343780405287844,5.468654421960987
0.7637717303612407,0.6156449758268143,4.7538950943909795
0.8058938038298445,0.18415237235333348,3.1542909009028675
0.29222392808991515,0.09933912989808691,1.2740283038620932
0.29819356957638155,0.09081563566039363,1.2578432513707192
0.19169405991180755,0.35570341339452216,1.9978958333135113
0.8502977183049503,0.9359259028858924,6.294596766458421
0.8786502478174297,0.5557676356743861,4.859021286149834
0.8396553801659444,0.4971463246172224,4.507551438966723
0.4186438494608635,0.18407906280418151,1.9922477995993166
0.7539906282578128,0.8215136912707468,5.548026649856426
0.15422210834520678,0.9178627674502136,4.1341173948364744
0.5888810914794443,0.3574149950260771,3.1963032545426415
0.8500032974981991,0.5359946315549291,4.693988418714314
0.7099706810760253,0.4901904036267809,4.0906736577352
0.1298071202971316,0.8478536878485837,3.78083611228573
0.4587491857578261,0.9752346298389476,5.277186076629269
0.4581353133469652,0.31647722678689105,2.64031484718846
0.33775372756060296,0.6586272716610697,3.6477702693260876
0.48930546389762186,0.42203669526540577,3.1560631727544886
0.4230982307273923,0.14734870236964748,1.8586895016607667
0.6637604504551091,0.43905470909143707,3.7475001877310756
0.46504492546908316,0.19713481953426903,2.1836740545443254
0.42039180494026185,0.3755516552027355,2.7633820356317274
0.14802734809155194,0.39022505913041283,2.004982280796307
0.9478493304218831,0.9288060223546191,6.558772080684125
0.31555888920067443,0.5791679930248536,3.2633486397014373
0.548872653609068,0.7785429720337447,4.760789848962183
0.9790343019136799,0.934443686035749,6.674877649884036
0.602420244194886,0.5035938598972036,3.8216361721734726
0.46907437830547216,0.38449179566076974,2.9451903175594953
0.15988343533309224,0.17726825065675533,1.188723308626298
0.09002580052628173,0.16220958873725,0.9189157565278452
0.274452085326803,0.03437023449889354,0.9608371939759831
0.39965669154250094,0.4741609183763027,3.0956137481327137
0.8523237238122284,0.18752610109461354,3.3070755758151393
0.7633148181850699,0.14011451355480276,2.8504025087744207
0.7145900147169555,0.8712283688384027,5.628683519504477
0.9852068103664317,0.13724067728403166,3.5045831402354217
0.06513534945756494,0.7313619123440582,3.120853697748928
0.7157033569459651,0.6215681826767097,4.633382801544734
0.039433251547284054,0.7121417334106811,2.9668666882845764
0.25676800844724457,0.4272664806069767,2.4793699477696407
0.858606371398543,0.33334941292319153,3.909216765888395
0.996508992242842,0.3891718509217139,4.546214380415382
0.04803384531260935,0.11142391367217497,0.5897971906265279
0.28472466592291334,0.8210058180807982,4.138197270091933
0.22742484879162783,0.14979610665532328,1.2814589729961767
0.5067452708427808,0.7906031748046994,4.68264851174714
0.4732184385076159,0.058810943990760145,1.6548990914858883
0.9547516729426346,0.5129298116849412,4.915974265567669
0.2306583694597889,0.03468816901174265,0.8307277844263373
0.9377653885503163,0.5107376935522986,4.856246939860144
0.017278184149690068,0.6252658544517886,2.5528979702562244
0.4772204567360814,0.12121592905390965,1.9165250864238828
0.6220293544293966,0.19179684174181,2.6332754302554298
0.33816828298608803,0.27239716377759826,2.1040935040686572
0.5687313656967217,0.48627566208702555,3.651296745438267
0.846797375833934,0.20935892266419986,3.3778278181586012
0.8997736548273074,0.30277474290995154,3.9104199361217282
0.8103905816253778,0.17880975141204625,3.146410750524318
0.9487823347714578,0.8924501267037017,6.41614751112918
0.19020113749242762,0.7189058079596595,3.446226644315921
0.7682796808391749,0.2360483409537717,3.2490324063326113
0.7501187685358094,0.11547102756492156,2.7122404158671145
0.3691703010600399,0.5590633761175222,3.3437644076502084
0.653424846349156,0.7337806265826179,4.89539704537794
0.30283998057110395,0.9846251108215679,4.847020384999583
0.8054839324549199,0.4076347004270562,4.046990599072984
0.13499896860066873,0.871297634222999,3.8901874426940024
0.8741165064209228,0.5994570465599919,5.020177705502736
0.9378514343957959,0.07997527337145105,3.1334553966731917
0.9933589609081254,0.9845242461230076,6.918173867216407
0.8840701735217543,0.24614116127311314,3.6367751656577156
0.06356204550081301,0.03276824011635404,0.3217590969678552
0.19690234105437388,0.7229729098882245,3.4825986627160197
0.7085328787698478,0.3292842065517767,3.44273546251665
0.673780012191161,0.4393152636296159,3.778601091091947
0.7463438047803841,0.20127482728749746,3.044130723491142
0.829072888133494,0.6328688277871358,5.018693975549025
0.05487001869527208,0.31549430222071195,1.426587264968664
0.3640255532705734,0.4599445494540467,2.931854857627907
0.09737484261923346,0.03978010005500332,0.45124492807771366
0.8285667734380875,0.2762057351082,3.5905232607470627
0.8573080977658193,0.45176848314327633,4.378998225870563
0.28704223593706035,0.2706080611461261,1.9435589523956855
0.9892137484247823,0.5560555952338557,5.19186362620977
0.9484445894846868,0.9032525375424514,6.458343918623866
0.6003335059975251,0.8435719206352292,5.175288200533492
0.028130396032879146,0.8815862061710742,3.610736012782934
0.1585256819655454,0.09003748844009807,0.8357269996570285
0.5558905293442179,0.9585765096721601,5.501977626721294
0.27777718732756185,0.10159048238431811,1.239693491519958
0.38848449601011525,0.3613607564259246,2.610896513734044
0.45549383518814235,0.4949381397492155,3.346234064561289
0.05818248401503734,0.966619541511865,4.041025618092572
0.37086281881820105,0.3531935654387548,2.5253627182096223
0.8441097185552501,0.7133440852628743,5.3857054967172475
0.3264787671014051,0.9351117540230848,4.719883317396555
0.7341062144231026,0.04142838747225319,2.368032193158321
0.06294302488024861,0.2665546949492985,1.2550478544379398
0.0755986832143476,0.3614123599152096,1.6724454893038811
0.8809772172702116,0.9094797920828616,6.280850820142081
0.35211328991539237,0.6989568353650005,3.8521672112061793
0.841353053763115,0.18947407904429459,3.281955477466523
0.5810075820908696,0.10802231621076208,2.175112011115657
0.2475825897306847,0.3680286618475559,2.2148624165822777
0.962059277864567,0.972406434738169,6.775803572546377
0.1646447543498285,0.2632442221771101,1.546911151757926
0.15696875012899858,0.7720157414358098,3.558969216130235
0.7972793434641622,0.8442183688151447,5.768711505653066
0.769071731985106,0.6319477956223098,4.835006378444557
0.14096573101263277,0.2736740483301199,1.517593386358378
0.5425561307964565,0.9687620043787082,5.5027164099042025
0.9894208857121974,0.8563552460876921,6.39368364148736
0.39045635875071083,0.8063973566955817,4.396958503034459
0.27611369694491283,0.0012110730833937433,0.8331853831683135
0.1533990429820653,0.37830326403141856,1.9734101850718702
0.179176342620597,0.40312131734674206,2.1500142972487595
0.2448749227004261,0.9376479682743621,4.485216641198727
0.28621340044964927,0.3494835382069381,2.2565743541767
0.22895102709542603,0.17433623032874523,1.384198002601259
0.489427829694957,0.12102436028064034,1.9523809302074324
0.9399635392616777,0.9196221090634287,6.4983790540387485
0.8606696330328117,0.35857603759005585,4.016313049458659
0.36038029590489473,0.7328455454364655,4.0125230694605465
0.6515873011372705,0.4204021251895814,3.6363704041701372
0.8275846430577551,0.4144046573949681,4.140372558753137
